Churn Category,Age,Number of Dependents,Population,Latitude,Longitude,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender-Male,Gender-Female,Under 30-Yes,Under 30-No,Senior Citizen-Yes,Senior Citizen-No,Married-Yes,Married-No,Dependents-Yes,Dependents-No,Referred a Friend-Yes,Referred a Friend-No,Offer-Offer B,Offer-Offer E,Offer-None,Offer-Offer C,Offer-Offer A,Offer-Offer D,Phone Service-Yes,Phone Service-No,Multiple Lines-Yes,Multiple Lines-No,Internet Service-Yes,Internet Service-No,Internet Type-Fiber Optic,Internet Type-DSL,Internet Type-Cable,Internet Type-None,Online Security-Yes,Online Security-No,Online Backup-Yes,Online Backup-No,Device Protection Plan-Yes,Device Protection Plan-No,Premium Tech Support-Yes,Premium Tech Support-No,Streaming TV-Yes,Streaming TV-No,Streaming Movies-Yes,Streaming Movies-No,Streaming Music-Yes,Streaming Music-No,Unlimited Data-Yes,Unlimited Data-No,Contract-Two Year,Contract-Month-to-Month,Contract-One Year,Paperless Billing-Yes,Paperless Billing-No,Payment Method-Mailed Check,Payment Method-Credit Card,Payment Method-Bank Withdrawal
0,40.0,3.0,,32.89325,-117.087091,,,,,,,,,,,,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47.0,,22983,33.88274,-117.224878,5.0,,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50.0,0.0,64,36.319181,-117.593053,3.0,2.0,71.0,,6.0,84.8,,0.0,0.0,1637.26,7683.360000000001,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
1,44.0,0.0,9732,34.044639,-118.240413,,1.0,,21.08,9.0,94.65,4812.75,0.0,0.0,1075.08,5887.83,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
2,52.0,0.0,12741,34.457541,-119.631072,3.0,0.0,46.0,45.2,,54.35,,0.0,0.0,2079.2000000000003,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,67.0,0.0,39062,37.449551,-122.183762,4.0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37.0,0.0,16477,34.460197,-119.802602,4.0,0.0,5.0,45.74,30.0,,420.45,,10.0,228.70000000000002,659.15,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
5,65.0,,3146,36.719141,-119.202677,3.0,0.0,4.0,36.93,,78.85,292.8,0.0,0.0,147.72,440.52,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,,1.0,,,,5.0,1.0,47.0,1.44,0.0,20.05,,0.0,0.0,67.67999999999999,1084.38,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
0,65.0,0.0,1007,37.106902,,,0.0,4.0,31.13,,48.75,179.85,0.0,0.0,124.52,304.37,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
0,60.0,2.0,,36.464635,,3.0,5.0,39.0,13.8,13.0,59.8,2343.85,,140.0,538.2,,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
0,41.0,1.0,54548,,-117.950113,3.0,,,,,,,,,,,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,21054,37.80707,-122.297401,3.0,4.0,66.0,7.83,0.0,,1374.2,,0.0,516.78,1890.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,24.0,0.0,,,,4.0,0.0,61.0,46.76,0.0,20.55,1305.95,0.0,0.0,2852.3599999999997,4158.3099999999995,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
0,41.0,0.0,,,,3.0,0.0,,22.23,18.0,74.2,4805.65,0.0,0.0,1444.95,6250.599999999999,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1,73.0,0.0,81,32.830852,-116.444601,,1.0,43.0,17.43,,103.0,,0.0,0.0,749.49,5163.79,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,30.0,0.0,,,-121.329761,4.0,0.0,57.0,24.67,42.0,,4317.35,0.0,0.0,1406.19,5723.540000000001,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,40.0,0.0,63235,34.486835,-117.362274,1.0,,,,,,,,,,,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71.0,0.0,,37.394411,-120.127262,3.0,,43.0,4.59,5.0,94.3,3953.15,0.0,0.0,197.37,,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
0,,,,,,5.0,,59.0,24.81,24.0,72.1,4194.85,0.0,0.0,1463.79,5658.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1
0,33.0,,,,,5.0,6.0,34.0,40.67,7.0,50.2,1815.3,0.0,0.0,,3198.08,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
0,38.0,1.0,,33.818477,-118.038307,3.0,2.0,7.0,35.26,0.0,19.85,144.15,0.0,0.0,246.82,390.97,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
4,,,495,39.424957,,3.0,0.0,,,15.0,105.5,829.55,0.0,0.0,,1190.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
0,48.0,3.0,9752,39.203817,-121.19584,3.0,,,,,,,,,,,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,65.0,0.0,72893,33.887676,-118.127289,,0.0,40.0,,4.0,,3233.85,0.0,0.0,1794.4,5028.25,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,29.0,0.0,1554,41.10831,-121.360362,3.0,0.0,,16.2,0.0,19.9,173.15,,0.0,113.39999999999999,286.55,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,27.0,0.0,,37.316146,,3.0,0.0,10.0,39.39,0.0,20.0,185.4,0.0,0.0,393.9,579.3,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,,1.0,9937,34.364153,-118.615583,3.0,,8.0,42.67,0.0,19.05,201.7,0.0,0.0,341.36,543.06,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
0,72.0,0.0,60294,33.819385,-117.600213,3.0,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,78.0,,35737,37.461251,-122.235414,2.0,0.0,20.0,5.71,22.0,71.3,1389.2,0.0,0.0,,1503.4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0
1,,0.0,24227,,,1.0,0.0,43.0,0.0,12.0,,2076.2,20.29,0.0,0.0,2055.91,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
4,37.0,,,,,2.0,0.0,29.0,44.33,,78.9,2384.15,0.0,0.0,1285.57,3669.7200000000003,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,53.0,0.0,,,,4.0,0.0,18.0,0.0,30.0,33.6,550.35,0.0,0.0,0.0,550.35,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0
0,,,29245,34.174215,-118.345928,,0.0,1.0,34.02,24.0,54.3,,,10.0,34.02,98.32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,,0.0,,,,4.0,,33.0,,48.0,80.1,2603.3,,0.0,848.4300000000001,3451.7300000000005,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
0,44.0,0.0,25232,32.808814,-117.134694,3.0,0.0,24.0,,20.0,,830.8,0.0,,0.0,,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,,0.0,202,41.444606,-123.471895,4.0,8.0,37.0,15.6,19.0,90.0,3371.75,0.0,,577.1999999999999,3948.95,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1
0,38.0,0.0,11191,,-121.171375,3.0,0.0,38.0,22.23,0.0,20.1,730.1,0.0,0.0,844.74,1574.8400000000001,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,22.0,0.0,44588,35.339796,,4.0,0.0,65.0,20.43,0.0,25.1,1725.0,0.0,0.0,1327.95,3052.95,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,54.0,0.0,28434,,-120.194274,1.0,,,22.56,4.0,101.3,4113.1,,,902.4,5015.5,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,31.0,0.0,46171,33.507255,-117.029473,3.0,0.0,67.0,4.72,0.0,19.8,1311.3,0.0,0.0,316.24,1627.54,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
0,19.0,0.0,49965,38.002125,-121.324979,5.0,,,,,,,,,,,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,36.0,,55062,33.735802,-117.818805,,0.0,1.0,24.24,28.0,45.75,45.75,0.0,0.0,24.24,69.99,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,50.0,0.0,339,33.215251,-116.53633,5.0,,,,,,,,,,,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,0.0,46960,,,1.0,0.0,17.0,40.55,41.0,64.7,1093.1,,0.0,689.3499999999999,1782.4499999999998,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
0,52.0,,3284,40.485849,-124.163234,,3.0,55.0,27.87,17.0,,3842.6,0.0,0.0,1532.8500000000001,,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,36.0,,19,38.931425,-121.946081,,1.0,27.0,2.4,0.0,19.9,550.1,0.0,0.0,64.8,,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,38.0,,,34.08111,-117.853935,5.0,1.0,,47.69,24.0,92.85,5305.05,0.0,0.0,2766.02,8071.07,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,53.0,1.0,,33.970343,-118.171368,3.0,9.0,72.0,48.04,0.0,19.7,1379.8,0.0,0.0,3458.88,4838.68,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
5,,0.0,,,,,,10.0,0.0,4.0,34.7,329.8,0.0,0.0,0.0,329.8,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1
2,21.0,0.0,1859,33.782346,-117.635263,1.0,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,0.0,,,,3.0,8.0,28.0,24.35,15.0,,2998.0,0.0,0.0,681.8000000000001,3679.8,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
0,56.0,,,,,,6.0,13.0,27.62,0.0,20.85,,0.0,,359.06,631.4100000000001,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
0,35.0,0.0,21911,33.833686,-117.513063,3.0,1.0,,12.12,23.0,86.65,6094.25,3.2,0.0,872.64,6963.6900000000005,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3,30.0,0.0,38244,36.625114,-121.823565,2.0,2.0,1.0,23.63,52.0,79.35,79.35,0.0,0.0,23.63,102.97999999999999,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,,,48690,33.141265,-116.967221,4.0,5.0,23.0,,,60.0,1347.15,0.0,0.0,31.97,1379.1200000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
0,21.0,0.0,62425,34.015217,-118.109962,,0.0,24.0,18.07,52.0,89.55,2259.35,0.0,0.0,433.68,2693.0299999999997,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,,,,,,,6.0,17.0,,,61.95,1070.7,0.0,0.0,809.0300000000001,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
0,,,61205,33.923149,-117.244933,5.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,44741,36.303793,-119.375646,4.0,,30.0,42.49,73.0,106.4,,0.0,60.0,1274.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
0,49.0,0.0,,,,5.0,0.0,20.0,15.87,0.0,,406.95,,0.0,317.4,724.3499999999999,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,,0.0,32368,,-122.196318,3.0,0.0,65.0,0.0,22.0,59.95,3921.1,0.0,0.0,,3921.1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,,,44556,34.106922,-117.297553,4.0,0.0,9.0,,0.0,20.25,186.15,0.0,0.0,23.400000000000002,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
5,62.0,0.0,29636,37.713926,-121.928425,1.0,,,,,,,,,,,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46.0,,9038,37.924014,-122.511694,,7.0,,9.06,30.0,87.95,6365.35,0.0,0.0,643.26,7008.610000000001,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,27.0,0.0,12937,34.133809,-117.523724,4.0,0.0,27.0,47.65,0.0,19.85,470.0,0.0,0.0,1286.55,1756.55,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,32.0,0.0,159,38.093701,-122.276589,3.0,0.0,,17.87,26.0,66.1,,0.0,0.0,518.23,2430.38,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,35.0,,19109,,,4.0,9.0,54.0,49.9,29.0,109.55,6118.95,0.0,0.0,2694.6,8813.55,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,77.0,0.0,28201,,-117.202542,2.0,,23.0,31.17,,94.75,2293.6,0.0,0.0,716.9100000000001,,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
0,55.0,2.0,55,,-120.66527,3.0,1.0,4.0,16.68,0.0,24.1,73.1,0.0,0.0,66.72,139.82,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,23.0,0.0,905,32.619465,-116.593605,,0.0,42.0,29.44,41.0,,2421.6,0.0,0.0,1236.48,3658.08,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
0,28.0,0.0,37090,37.186141,-121.843554,3.0,10.0,,13.97,48.0,,,,0.0,474.98,3475.23,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
0,,,291,37.331762,-122.341444,3.0,0.0,11.0,29.16,3.0,44.65,472.25,0.0,0.0,320.76,793.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,47.0,2.0,74,39.495768,-121.747472,3.0,,,1.38,16.0,,320.4,0.0,0.0,,327.29999999999995,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,34.0,0.0,350,,-117.640055,,7.0,71.0,34.39,5.0,73.5,,0.0,0.0,2441.69,7799.4400000000005,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
2,80.0,,506,36.789213,-119.140338,1.0,,,,,,,,,,,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,62.0,3.0,,34.129058,-118.759788,1.0,1.0,2.0,5.67,53.0,56.7,113.55,0.0,0.0,11.34,124.89,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
3,45.0,0.0,18161,33.707483,-117.200006,2.0,0.0,30.0,9.34,8.0,85.15,2555.9,0.0,0.0,280.2,2836.1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,,,3849,33.290907,-117.202895,3.0,0.0,10.0,1.48,25.0,59.65,638.95,0.0,90.0,14.8,743.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0,25.0,0.0,,34.127194,-118.295647,4.0,0.0,,19.41,27.0,55.3,1530.6,0.0,0.0,582.3,2112.8999999999996,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
0,,,14575,33.25283,-116.986079,5.0,0.0,15.0,16.13,0.0,19.8,309.4,0.0,0.0,241.95,551.3499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,,,1554,41.10831,-121.360362,4.0,8.0,24.0,30.41,0.0,19.7,452.55,0.0,0.0,729.84,1182.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
